alert_id,screened_name,list_entry,score,date_of_birth,country,resolution,cause
alr_001970,Maria Silva Costa,Maria Silva Costa,0.7094,1978-03-14,EG,false_positive,otras
alr_001971,Jun Kim Min,Kim Min Jun,0.9073,,MX,false_positive,transliteracion
alr_001972,Carlos Mendez Rios,Carlos Mendez Rios,0.8804,,CN,false_positive,sin_fecha_nacimiento
alr_001973,Ahmed Ali Hassan,Ahmed Hassan Ali,0.7276,1990-07-21,IN,false_positive,sin_fecha_nacimiento
alr_001974,Juan Gonzalez Perez,Juan Gonzalez Perez,0.7939,1985-11-02,CN,false_positive,entidad_generica
alr_001975,Carlos Mendez Rios,Carlos Mendez Rios,0.9294,1990-07-21,RU,false_positive,entidad_generica
alr_001976,Ahmed Hassan Ali,Ahmed Hassan Ali,0.941,1990-07-21,RU,false_positive,otras
alr_001977,Perez Juan Gonzalez,Juan Gonzalez Perez,0.9146,1985-11-02,EG,false_positive,apellido_frecuente
alr_001978,Wang Wei Chen,Wang Wei Chen,0.702,1978-03-14,VN,false_positive,apellido_frecuente
alr_001979,Olga Petrova Ivanova,Olga Petrova Ivanova,0.7665,1990-07-21,CL,false_positive,transliteracion
alr_001980,Maria Silva Costa,Maria Silva Costa,0.8365,1978-03-14,CL,false_positive,transliteracion
alr_001981,Rajesh Kumar Patel,Rajesh Patel Kumar,0.8369,1978-03-14,RU,false_positive,sin_fecha_nacimiento
alr_001982,Carlos Mendez Rios,Carlos Mendez Rios,0.8149,1985-11-02,CN,false_positive,sin_fecha_nacimiento
alr_001983,Olga Petrova Ivanova,Olga Petrova Ivanova,0.8888,1990-07-21,VN,false_positive,sin_fecha_nacimiento
alr_001984,Kim Min Jun,Kim Min Jun,0.992,1978-03-14,CL,false_positive,otras
alr_001985,Carlos Mendez Rios,Carlos Mendez Rios,0.9436,,RU,false_positive,otras
alr_001986,Costa Maria Silva,Maria Silva Costa,0.8484,1990-07-21,VN,false_positive,sin_fecha_nacimiento
alr_001987,Wang Wei Chen,Wang Wei Chen,0.8792,,EG,false_positive,otras
alr_001988,Minh Van Nguyen,Nguyen Van Minh,0.7561,,RU,false_positive,entidad_generica
alr_001989,Nguyen Van Minh,Nguyen Van Minh,0.7036,1985-11-02,EG,false_positive,apellido_frecuente
alr_001990,Maria Silva Costa,Maria Silva Costa,0.7716,1978-03-14,EG,false_positive,transliteracion
alr_001991,Rios Mendez Carlos,Carlos Mendez Rios,0.8625,1978-03-14,KR,false_positive,otras
alr_001992,Wang Wei Chen,Wang Wei Chen,0.9497,,CL,false_positive,transliteracion
alr_001993,Carlos Mendez Rios,Carlos Mendez Rios,0.8373,1985-11-02,CN,false_positive,apellido_frecuente
alr_001994,Ahmed Hassan Ali,Ahmed Hassan Ali,0.9227,1978-03-14,MX,false_positive,apellido_frecuente
alr_001995,Ahmed Hassan Ali,Ahmed Hassan Ali,0.7844,1978-03-14,EG,false_positive,entidad_generica
alr_001996,Carlos Mendez Rios,Carlos Mendez Rios,0.9125,1978-03-14,IN,false_positive,otras
alr_001997,Maria Silva Costa,Maria Silva Costa,0.7362,1978-03-14,EG,false_positive,otras
alr_001998,Nguyen Van Minh,Nguyen Van Minh,0.745,1990-07-21,RU,false_positive,apellido_frecuente
alr_001999,Rajesh Patel Kumar,Rajesh Patel Kumar,0.7633,,CL,false_positive,otras
alr_002000,Olga Petrova Ivanova,Olga Petrova Ivanova,0.7024,1978-03-14,KR,false_positive,sin_fecha_nacimiento
alr_002001,Ana Garcia Lopez,Ana Garcia Lopez,0.9302,1985-11-02,KR,false_positive,apellido_frecuente
alr_002002,Nguyen Van Minh,Nguyen Van Minh,0.7445,,RU,false_positive,sin_fecha_nacimiento
alr_002003,Ana Garcia Lopez,Ana Garcia Lopez,0.7574,,EG,false_positive,apellido_frecuente
alr_002004,Kim Min Jun,Kim Min Jun,0.9074,1978-03-14,VN,false_positive,otras
alr_002005,Gonzalez Perez Juan,Juan Gonzalez Perez,0.7207,,CL,false_positive,transliteracion
alr_002006,Maria Silva Costa,Maria Silva Costa,0.9899,1985-11-02,KR,false_positive,apellido_frecuente
alr_002007,Maria Silva Costa,Maria Silva Costa,0.8359,1978-03-14,RU,false_positive,entidad_generica
alr_002008,Ahmed Hassan Ali,Ahmed Hassan Ali,0.998,1990-07-21,KR,false_positive,apellido_frecuente
alr_002009,Ahmed Hassan Ali,Ahmed Hassan Ali,0.9654,1985-11-02,RU,false_positive,apellido_frecuente
alr_002010,Wang Chen Wei,Wang Wei Chen,0.7037,,CL,false_positive,otras
alr_002011,Kim Min Jun,Kim Min Jun,0.8414,1985-11-02,VN,false_positive,entidad_generica
alr_002012,Maria Silva Costa,Maria Silva Costa,0.832,1985-11-02,KR,false_positive,otras
alr_002013,Wang Wei Chen,Wang Wei Chen,0.7968,1990-07-21,VN,false_positive,entidad_generica
alr_002014,Ahmed Hassan Ali,Ahmed Hassan Ali,0.9672,1990-07-21,EG,false_positive,otras
alr_002015,Carlos Mendez Rios,Carlos Mendez Rios,0.7559,1985-11-02,CL,false_positive,otras
alr_002016,Wang Wei Chen,Wang Wei Chen,0.8067,,RU,false_positive,apellido_frecuente
alr_002017,Ivanova Petrova Olga,Olga Petrova Ivanova,0.8565,1990-07-21,CN,false_positive,apellido_frecuente
alr_002018,Wang Wei Chen,Wang Wei Chen,0.9186,1990-07-21,CL,false_positive,transliteracion
alr_002019,Rajesh Patel Kumar,Rajesh Patel Kumar,0.9468,1990-07-21,KR,false_positive,entidad_generica
alr_002020,Olga Petrova Ivanova,Olga Petrova Ivanova,0.9386,,CN,false_positive,otras
alr_002021,Ana Garcia Lopez,Ana Garcia Lopez,0.7876,1990-07-21,RU,false_positive,transliteracion
alr_002022,Kumar Patel Rajesh,Rajesh Patel Kumar,0.8762,,IN,false_positive,transliteracion
alr_002023,Rios Mendez Carlos,Carlos Mendez Rios,0.8734,1978-03-14,RU,false_positive,entidad_generica
alr_002024,Kim Min Jun,Kim Min Jun,0.8328,,CN,false_positive,apellido_frecuente
alr_002025,Kim Min Jun,Kim Min Jun,0.9468,,EG,false_positive,apellido_frecuente
alr_002026,Van Nguyen Minh,Nguyen Van Minh,0.8887,,VN,false_positive,apellido_frecuente
alr_002027,Juan Gonzalez Perez,Juan Gonzalez Perez,0.9125,1978-03-14,MX,false_positive,transliteracion
alr_002028,Costa Maria Silva,Maria Silva Costa,0.9845,1990-07-21,EG,false_positive,otras
alr_002029,Juan Gonzalez Perez,Juan Gonzalez Perez,0.8707,1978-03-14,MX,false_positive,sin_fecha_nacimiento
alr_002030,Wei Wang Chen,Wang Wei Chen,0.7334,1985-11-02,CN,false_positive,apellido_frecuente
alr_002031,Maria Silva Costa,Maria Silva Costa,0.8662,1985-11-02,VN,false_positive,transliteracion
alr_002032,Wang Wei Chen,Wang Wei Chen,0.7088,1990-07-21,KR,false_positive,apellido_frecuente
alr_002033,Ahmed Hassan Ali,Ahmed Hassan Ali,0.7703,1978-03-14,MX,false_positive,apellido_frecuente
alr_002034,Maria Silva Costa,Maria Silva Costa,0.8906,1978-03-14,RU,false_positive,sin_fecha_nacimiento
alr_002035,Van Minh Nguyen,Nguyen Van Minh,0.7011,1978-03-14,RU,false_positive,entidad_generica
alr_002036,Kim Min Jun,Kim Min Jun,0.8724,1990-07-21,IN,false_positive,entidad_generica
alr_002037,Rios Mendez Carlos,Carlos Mendez Rios,0.7648,,KR,false_positive,transliteracion
alr_002038,Carlos Mendez Rios,Carlos Mendez Rios,0.8173,1985-11-02,IN,false_positive,otras
alr_002039,Ana Garcia Lopez,Ana Garcia Lopez,0.9958,1978-03-14,CL,false_positive,apellido_frecuente
alr_002040,Kim Min Jun,Kim Min Jun,0.7414,1990-07-21,CL,false_positive,entidad_generica
alr_002041,Rios Mendez Carlos,Carlos Mendez Rios,0.9106,,RU,false_positive,sin_fecha_nacimiento
alr_002042,Wei Wang Chen,Wang Wei Chen,0.7119,1990-07-21,CL,false_positive,sin_fecha_nacimiento
alr_002043,Ahmed Hassan Ali,Ahmed Hassan Ali,0.7534,1990-07-21,IN,false_positive,sin_fecha_nacimiento
alr_002044,Wang Wei Chen,Wang Wei Chen,0.9009,1978-03-14,CN,false_positive,apellido_frecuente
alr_002045,Petrova Olga Ivanova,Olga Petrova Ivanova,0.9505,1990-07-21,MX,false_positive,transliteracion
alr_002046,Rajesh Patel Kumar,Rajesh Patel Kumar,0.8991,,CL,false_positive,sin_fecha_nacimiento
alr_002047,Olga Petrova Ivanova,Olga Petrova Ivanova,0.8162,,VN,false_positive,apellido_frecuente
alr_002048,Min Jun Kim,Kim Min Jun,0.7784,,CL,false_positive,sin_fecha_nacimiento
alr_002049,Wang Wei Chen,Wang Wei Chen,0.9764,,RU,false_positive,sin_fecha_nacimiento
alr_002050,Rajesh Patel Kumar,Rajesh Patel Kumar,0.7843,1985-11-02,EG,false_positive,apellido_frecuente
alr_002051,Kim Min Jun,Kim Min Jun,0.8814,1985-11-02,CL,false_positive,transliteracion
alr_002052,Ana Garcia Lopez,Ana Garcia Lopez,0.7022,,IN,false_positive,transliteracion
alr_002053,Mendez Rios Carlos,Carlos Mendez Rios,0.9828,,CN,false_positive,entidad_generica
alr_002054,Minh Nguyen Van,Nguyen Van Minh,0.8289,1990-07-21,CL,false_positive,sin_fecha_nacimiento
alr_002055,Wang Wei Chen,Wang Wei Chen,0.8928,1985-11-02,CL,false_positive,transliteracion
alr_002056,Ana Garcia Lopez,Ana Garcia Lopez,0.828,1978-03-14,CN,false_positive,apellido_frecuente
alr_002057,Ahmed Hassan Ali,Ahmed Hassan Ali,0.9596,1978-03-14,EG,false_positive,otras
alr_002058,Garcia Ana Lopez,Ana Garcia Lopez,0.9028,1990-07-21,CL,false_positive,entidad_generica
alr_002059,Ahmed Hassan Ali,Ahmed Hassan Ali,0.8002,1978-03-14,MX,false_positive,entidad_generica
alr_002060,Rajesh Patel Kumar,Rajesh Patel Kumar,0.9062,1990-07-21,CN,false_positive,sin_fecha_nacimiento
alr_002061,Maria Silva Costa,Maria Silva Costa,0.8033,1990-07-21,EG,false_positive,entidad_generica
alr_002062,Nguyen Van Minh,Nguyen Van Minh,0.8334,1978-03-14,KR,false_positive,entidad_generica
alr_002063,Kim Min Jun,Kim Min Jun,0.9256,,EG,false_positive,entidad_generica
alr_002064,Juan Gonzalez Perez,Juan Gonzalez Perez,0.9908,1985-11-02,RU,false_positive,otras
alr_002065,Gonzalez Perez Juan,Juan Gonzalez Perez,0.728,1978-03-14,VN,false_positive,transliteracion
alr_002066,Carlos Mendez Rios,Carlos Mendez Rios,0.9004,,RU,false_positive,sin_fecha_nacimiento
alr_002067,Gonzalez Juan Perez,Juan Gonzalez Perez,0.9122,1990-07-21,EG,false_positive,entidad_generica
alr_002068,Ana Garcia Lopez,Ana Garcia Lopez,0.8342,,IN,false_positive,sin_fecha_nacimiento
alr_002069,Ana Garcia Lopez,Ana Garcia Lopez,0.9962,,EG,false_positive,entidad_generica
alr_002070,Olga Petrova Ivanova,Olga Petrova Ivanova,0.9643,1978-03-14,IN,false_positive,apellido_frecuente
alr_002071,Ana Garcia Lopez,Ana Garcia Lopez,0.9309,1978-03-14,CN,false_positive,entidad_generica
alr_002072,Ana Garcia Lopez,Ana Garcia Lopez,0.77,1985-11-02,RU,false_positive,apellido_frecuente
alr_002073,Silva Costa Maria,Maria Silva Costa,0.9499,1990-07-21,RU,false_positive,sin_fecha_nacimiento
alr_002074,Ahmed Hassan Ali,Ahmed Hassan Ali,0.8402,1985-11-02,EG,false_positive,apellido_frecuente
alr_002075,Juan Gonzalez Perez,Juan Gonzalez Perez,0.9357,1985-11-02,CN,false_positive,sin_fecha_nacimiento
alr_002076,Ana Garcia Lopez,Ana Garcia Lopez,0.8229,1985-11-02,CL,false_positive,sin_fecha_nacimiento
alr_002077,Rajesh Patel Kumar,Rajesh Patel Kumar,0.8207,1990-07-21,EG,false_positive,sin_fecha_nacimiento
alr_002078,Olga Petrova Ivanova,Olga Petrova Ivanova,0.7546,1985-11-02,CL,false_positive,apellido_frecuente
alr_002079,Olga Petrova Ivanova,Olga Petrova Ivanova,0.7888,1990-07-21,MX,false_positive,entidad_generica
alr_002080,Wang Wei Chen,Wang Wei Chen,0.8288,1990-07-21,RU,false_positive,sin_fecha_nacimiento
alr_002081,Ahmed Hassan Ali,Ahmed Hassan Ali,0.8166,1978-03-14,CL,false_positive,apellido_frecuente
alr_002082,Carlos Mendez Rios,Carlos Mendez Rios,0.947,1978-03-14,MX,false_positive,entidad_generica
alr_002083,Garcia Lopez Ana,Ana Garcia Lopez,0.8343,,IN,false_positive,otras
alr_002084,Silva Costa Maria,Maria Silva Costa,0.7809,1990-07-21,CL,false_positive,transliteracion
alr_002085,Kim Min Jun,Kim Min Jun,0.8705,1990-07-21,RU,false_positive,apellido_frecuente
alr_002086,Maria Silva Costa,Maria Silva Costa,0.7425,1985-11-02,VN,false_positive,otras
alr_002087,Lopez Ana Garcia,Ana Garcia Lopez,0.9122,1978-03-14,CL,false_positive,entidad_generica
alr_002088,Juan Gonzalez Perez,Juan Gonzalez Perez,0.8322,1990-07-21,CL,false_positive,sin_fecha_nacimiento
alr_002089,Ana Garcia Lopez,Ana Garcia Lopez,0.7846,1990-07-21,IN,false_positive,apellido_frecuente
alr_002090,Ahmed Hassan Ali,Ahmed Hassan Ali,0.7337,1978-03-14,VN,false_positive,otras
alr_002091,Ana Garcia Lopez,Ana Garcia Lopez,0.8695,1985-11-02,EG,false_positive,transliteracion
alr_002092,Olga Ivanova Petrova,Olga Petrova Ivanova,0.72,,CN,false_positive,sin_fecha_nacimiento
alr_002093,Maria Silva Costa,Maria Silva Costa,0.9048,,RU,false_positive,transliteracion
alr_002094,Maria Silva Costa,Maria Silva Costa,0.985,1990-07-21,EG,false_positive,apellido_frecuente
alr_002095,Ana Garcia Lopez,Ana Garcia Lopez,0.9815,,MX,false_positive,transliteracion
alr_002096,Ana Garcia Lopez,Ana Garcia Lopez,0.8391,1990-07-21,CL,false_positive,entidad_generica
alr_002097,Mendez Carlos Rios,Carlos Mendez Rios,0.7887,1985-11-02,MX,false_positive,entidad_generica
alr_002098,Rios Carlos Mendez,Carlos Mendez Rios,0.9714,1985-11-02,KR,false_positive,sin_fecha_nacimiento
alr_002099,Maria Silva Costa,Maria Silva Costa,0.8131,1990-07-21,KR,false_positive,apellido_frecuente
alr_002100,Carlos Mendez Rios,Carlos Mendez Rios,0.7176,1990-07-21,VN,false_positive,apellido_frecuente
alr_002101,Ahmed Ali Hassan,Ahmed Hassan Ali,0.853,1978-03-14,EG,false_positive,otras
alr_002102,Nguyen Van Minh,Nguyen Van Minh,0.7228,1990-07-21,CN,false_positive,apellido_frecuente
alr_002103,Ana Garcia Lopez,Ana Garcia Lopez,0.7834,1978-03-14,MX,false_positive,apellido_frecuente
alr_002104,Ahmed Hassan Ali,Ahmed Hassan Ali,0.7846,1985-11-02,VN,false_positive,apellido_frecuente
alr_002105,Kim Min Jun,Kim Min Jun,0.8447,1978-03-14,IN,false_positive,entidad_generica
alr_002106,Kim Jun Min,Kim Min Jun,0.8956,,VN,false_positive,otras
alr_002107,Van Minh Nguyen,Nguyen Van Minh,0.7482,,VN,false_positive,entidad_generica
alr_002108,Carlos Rios Mendez,Carlos Mendez Rios,0.9042,1990-07-21,EG,false_positive,apellido_frecuente
alr_002109,Carlos Mendez Rios,Carlos Mendez Rios,0.9011,,CL,false_positive,transliteracion
alr_002110,Wang Wei Chen,Wang Wei Chen,0.897,1985-11-02,KR,false_positive,transliteracion
alr_002111,Gonzalez Perez Juan,Juan Gonzalez Perez,0.9785,1978-03-14,IN,false_positive,otras
alr_002112,Olga Petrova Ivanova,Olga Petrova Ivanova,0.7593,,IN,false_positive,apellido_frecuente
alr_002113,Ahmed Hassan Ali,Ahmed Hassan Ali,0.9729,1985-11-02,CL,false_positive,sin_fecha_nacimiento
alr_002114,Olga Petrova Ivanova,Olga Petrova Ivanova,0.7577,1990-07-21,IN,false_positive,entidad_generica
alr_002115,Maria Silva Costa,Maria Silva Costa,0.8312,,IN,false_positive,entidad_generica
alr_002116,Wang Wei Chen,Wang Wei Chen,0.9674,,KR,false_positive,otras
alr_002117,Kim Min Jun,Kim Min Jun,0.8461,1978-03-14,KR,false_positive,apellido_frecuente
alr_002118,Rajesh Patel Kumar,Rajesh Patel Kumar,0.9027,1985-11-02,KR,false_positive,apellido_frecuente
alr_002119,Juan Gonzalez Perez,Juan Gonzalez Perez,0.7751,,RU,false_positive,otras
alr_002120,Olga Petrova Ivanova,Olga Petrova Ivanova,0.7364,1990-07-21,KR,false_positive,sin_fecha_nacimiento
alr_002121,Kim Min Jun,Kim Min Jun,0.8463,1985-11-02,CL,false_positive,transliteracion
alr_002122,Carlos Mendez Rios,Carlos Mendez Rios,0.8412,,KR,false_positive,sin_fecha_nacimiento
alr_002123,Costa Maria Silva,Maria Silva Costa,0.8001,,VN,false_positive,otras
alr_002124,Nguyen Van Minh,Nguyen Van Minh,0.9885,1985-11-02,MX,false_positive,sin_fecha_nacimiento
alr_002125,Jun Min Kim,Kim Min Jun,0.7401,1978-03-14,RU,false_positive,entidad_generica
alr_002126,Juan Gonzalez Perez,Juan Gonzalez Perez,0.9564,,KR,false_positive,otras
alr_002127,Nguyen Minh Van,Nguyen Van Minh,0.825,1978-03-14,IN,false_positive,transliteracion
alr_002128,Carlos Mendez Rios,Carlos Mendez Rios,0.814,1990-07-21,RU,false_positive,apellido_frecuente
alr_002129,Ahmed Hassan Ali,Ahmed Hassan Ali,0.9325,1990-07-21,CN,false_positive,sin_fecha_nacimiento
alr_002130,Maria Silva Costa,Maria Silva Costa,0.783,1985-11-02,RU,false_positive,sin_fecha_nacimiento
alr_002131,Maria Silva Costa,Maria Silva Costa,0.7383,1978-03-14,VN,false_positive,apellido_frecuente
alr_002132,Hassan Ahmed Ali,Ahmed Hassan Ali,0.8806,1985-11-02,RU,false_positive,entidad_generica
alr_002133,Nguyen Van Minh,Nguyen Van Minh,0.9346,1990-07-21,KR,false_positive,entidad_generica
alr_002134,Wang Wei Chen,Wang Wei Chen,0.9299,,CL,false_positive,sin_fecha_nacimiento
alr_002135,Wang Wei Chen,Wang Wei Chen,0.7731,1990-07-21,EG,false_positive,entidad_generica
alr_002136,Ahmed Hassan Ali,Ahmed Hassan Ali,0.7651,1985-11-02,CN,false_positive,apellido_frecuente
alr_002137,Wang Wei Chen,Wang Wei Chen,0.8815,1990-07-21,KR,false_positive,transliteracion
alr_002138,Maria Silva Costa,Maria Silva Costa,0.8008,1985-11-02,CL,false_positive,entidad_generica
alr_002139,Ana Garcia Lopez,Ana Garcia Lopez,0.7236,1978-03-14,IN,false_positive,sin_fecha_nacimiento
alr_002140,Ahmed Hassan Ali,Ahmed Hassan Ali,0.9413,1990-07-21,KR,false_positive,apellido_frecuente
alr_002141,Rajesh Kumar Patel,Rajesh Patel Kumar,0.7323,1990-07-21,IN,false_positive,apellido_frecuente
alr_002142,Ana Garcia Lopez,Ana Garcia Lopez,0.8016,1978-03-14,VN,false_positive,otras
alr_002143,Juan Gonzalez Perez,Juan Gonzalez Perez,0.8546,1985-11-02,EG,false_positive,sin_fecha_nacimiento
alr_002144,Kumar Rajesh Patel,Rajesh Patel Kumar,0.9616,1978-03-14,RU,false_positive,entidad_generica
alr_002145,Min Kim Jun,Kim Min Jun,0.7762,,EG,false_positive,entidad_generica
alr_002146,Hassan Ali Ahmed,Ahmed Hassan Ali,0.8429,1985-11-02,EG,false_positive,apellido_frecuente
alr_002147,Olga Petrova Ivanova,Olga Petrova Ivanova,0.816,1985-11-02,RU,false_positive,sin_fecha_nacimiento
alr_002148,Ana Garcia Lopez,Ana Garcia Lopez,0.969,1978-03-14,CN,false_positive,apellido_frecuente
alr_002149,Maria Silva Costa,Maria Silva Costa,0.9374,1990-07-21,CN,false_positive,sin_fecha_nacimiento
alr_002150,Ana Garcia Lopez,Ana Garcia Lopez,0.8023,1978-03-14,KR,false_positive,transliteracion
alr_002151,Nguyen Van Minh,Nguyen Van Minh,0.7812,1990-07-21,RU,false_positive,entidad_generica
alr_002152,Juan Gonzalez Perez,Juan Gonzalez Perez,0.7424,,VN,false_positive,transliteracion
alr_002153,Ahmed Hassan Ali,Ahmed Hassan Ali,0.7851,1990-07-21,KR,false_positive,otras
alr_002154,Kim Min Jun,Kim Min Jun,0.7226,1990-07-21,MX,false_positive,apellido_frecuente
alr_002155,Olga Petrova Ivanova,Olga Petrova Ivanova,0.858,1978-03-14,RU,false_positive,otras
alr_002156,Maria Silva Costa,Maria Silva Costa,0.7044,1978-03-14,VN,false_positive,sin_fecha_nacimiento
alr_002157,Garcia Ana Lopez,Ana Garcia Lopez,0.9897,1978-03-14,MX,false_positive,entidad_generica
alr_002158,Juan Gonzalez Perez,Juan Gonzalez Perez,0.7109,1985-11-02,EG,false_positive,entidad_generica
alr_002159,Wang Wei Chen,Wang Wei Chen,0.9536,1985-11-02,CN,false_positive,apellido_frecuente
alr_002160,Juan Perez Gonzalez,Juan Gonzalez Perez,0.9729,1985-11-02,IN,false_positive,sin_fecha_nacimiento
alr_002161,Kim Min Jun,Kim Min Jun,0.9151,1990-07-21,RU,false_positive,apellido_frecuente
alr_002162,Perez Juan Gonzalez,Juan Gonzalez Perez,0.962,1985-11-02,IN,false_positive,sin_fecha_nacimiento
alr_002163,Ahmed Hassan Ali,Ahmed Hassan Ali,0.8306,1985-11-02,RU,false_positive,apellido_frecuente
alr_002164,Nguyen Van Minh,Nguyen Van Minh,0.9677,,VN,false_positive,otras
alr_002165,Rios Mendez Carlos,Carlos Mendez Rios,0.802,1985-11-02,RU,false_positive,sin_fecha_nacimiento
alr_002166,Rajesh Patel Kumar,Rajesh Patel Kumar,0.7883,1978-03-14,VN,false_positive,otras
alr_002167,Chen Wang Wei,Wang Wei Chen,0.9137,1985-11-02,CN,false_positive,otras
alr_002168,Ahmed Hassan Ali,Ahmed Hassan Ali,0.8406,1985-11-02,CL,false_positive,apellido_frecuente
alr_002169,Mendez Carlos Rios,Carlos Mendez Rios,0.9134,1985-11-02,KR,false_positive,transliteracion
alr_002170,Maria Silva Costa,Maria Silva Costa,0.8706,1985-11-02,VN,false_positive,sin_fecha_nacimiento
alr_002171,Juan Gonzalez Perez,Juan Gonzalez Perez,0.7886,,CN,false_positive,otras
alr_002172,Van Nguyen Minh,Nguyen Van Minh,0.7261,,CL,false_positive,apellido_frecuente
alr_002173,Nguyen Minh Van,Nguyen Van Minh,0.8617,1978-03-14,CL,false_positive,transliteracion
alr_002174,Ana Garcia Lopez,Ana Garcia Lopez,0.9393,1985-11-02,KR,false_positive,otras
alr_002175,Rajesh Patel Kumar,Rajesh Patel Kumar,0.8419,1985-11-02,MX,false_positive,transliteracion
alr_002176,Nguyen Van Minh,Nguyen Van Minh,0.971,1978-03-14,EG,false_positive,entidad_generica
alr_002177,Olga Ivanova Petrova,Olga Petrova Ivanova,0.9954,1985-11-02,MX,false_positive,otras
alr_002178,Ana Garcia Lopez,Ana Garcia Lopez,0.8,1978-03-14,CN,false_positive,apellido_frecuente
alr_002179,Nguyen Van Minh,Nguyen Van Minh,0.9985,1978-03-14,KR,false_positive,entidad_generica
alr_002180,Ivanova Olga Petrova,Olga Petrova Ivanova,0.7518,1978-03-14,VN,false_positive,entidad_generica
alr_002181,Silva Costa Maria,Maria Silva Costa,0.9439,1985-11-02,VN,false_positive,otras
alr_002182,Rajesh Patel Kumar,Rajesh Patel Kumar,0.7288,,CL,false_positive,entidad_generica
alr_002183,Wang Wei Chen,Wang Wei Chen,0.7188,1985-11-02,CN,false_positive,sin_fecha_nacimiento
alr_002184,Kim Min Jun,Kim Min Jun,0.9517,1978-03-14,IN,false_positive,apellido_frecuente
alr_002185,Rajesh Patel Kumar,Rajesh Patel Kumar,0.9462,,VN,false_positive,sin_fecha_nacimiento
alr_002186,Olga Petrova Ivanova,Olga Petrova Ivanova,0.8711,,RU,false_positive,apellido_frecuente
alr_002187,Ana Garcia Lopez,Ana Garcia Lopez,0.7143,1990-07-21,VN,false_positive,apellido_frecuente
alr_002188,Maria Costa Silva,Maria Silva Costa,0.9048,,IN,false_positive,entidad_generica
alr_002189,Kim Min Jun,Kim Min Jun,0.745,1978-03-14,IN,false_positive,entidad_generica
alr_002190,Carlos Mendez Rios,Carlos Mendez Rios,0.8964,1985-11-02,CN,false_positive,otras
